,index,tweet,label,tweet_remove_url,tweet_remove_username,tweet_remove_url_username,tweet_remove_url_username_splite_hasghtag,tweet_remove_url_username_splite_hasghtag_lower_case,tweet_complete_cleaning
122,11092,"@BuresLynn @sallykohn @CoFemale Kohn is also anti-human rights, anti-social justice, anti-peace, pro-violence.  #SemST",1,"@BuresLynn @sallykohn @CoFemale Kohn is also anti-human rights, anti-social justice, anti-peace, pro-violence.  #SemST","      Kohn is also anti-human rights, anti-social justice, anti-peace, pro-violence.  #SemST","      Kohn is also anti-human rights, anti-social justice, anti-peace, pro-violence.  #SemST","      Kohn is also anti-human rights, anti-social justice, anti-peace, pro-violence.  Sem ST","      kohn is also anti-human rights, anti-social justice, anti-peace, pro-violence.  sem st",kohn also anti human rights anti social justice anti peace pro violence sem st
123,11093,I wonder if #antichoice ever wonder if the pregnant #teen they denied accurate #SexED to could have been the one to cure cancer. #SemST,0,I wonder if #antichoice ever wonder if the pregnant #teen they denied accurate #SexED to could have been the one to cure cancer. #SemST,I wonder if #antichoice ever wonder if the pregnant #teen they denied accurate #SexED to could have been the one to cure cancer. #SemST,I wonder if #antichoice ever wonder if the pregnant #teen they denied accurate #SexED to could have been the one to cure cancer. #SemST,I wonder if antichoice ever wonder if the pregnant teen they denied accurate Sex ED to could have been the one to cure cancer. Sem ST,i wonder if antichoice ever wonder if the pregnant teen they denied accurate sex ed to could have been the one to cure cancer. sem st,wonder antichoice ever wonder pregnant teen denied accurate sex ed could one cure cancer sem st
124,11094,Today is a great because we are alive. #SemST,1,Today is a great because we are alive. #SemST,Today is a great because we are alive. #SemST,Today is a great because we are alive. #SemST,Today is a great because we are alive. Sem ST,today is a great because we are alive. sem st,today great alive sem st
125,11095,@meamhere It isn't going to happen. The LW and the RW have too many differences. #ForeignPolicy #HealthCareLegislation #Economics #SemST,1,@meamhere It isn't going to happen. The LW and the RW have too many differences. #ForeignPolicy #HealthCareLegislation #Economics #SemST,  It isn't going to happen. The LW and the RW have too many differences. #ForeignPolicy #HealthCareLegislation #Economics #SemST,  It isn't going to happen. The LW and the RW have too many differences. #ForeignPolicy #HealthCareLegislation #Economics #SemST,  It isn't going to happen. The LW and the RW have too many differences. Foreign Policy Health Care Legislation Economics Sem ST,  it isn't going to happen. the lw and the rw have too many differences. foreign policy health care legislation economics sem st,going happen lw rw many differences foreign policy health care legislation economics sem st
126,11096,@Fungirl3part2 repent wen u commit a grave act like murder of a baby did u #abort ur baby?yes? then YOU repent! #hell s 4 eternity #SemST,2,@Fungirl3part2 repent wen u commit a grave act like murder of a baby did u #abort ur baby?yes? then YOU repent! #hell s 4 eternity #SemST,  repent wen u commit a grave act like murder of a baby did u #abort ur baby?yes? then YOU repent! #hell s 4 eternity #SemST,  repent wen u commit a grave act like murder of a baby did u #abort ur baby?yes? then YOU repent! #hell s 4 eternity #SemST,  repent wen u commit a grave act like murder of a baby did u abort ur baby?yes? then YOU repent! hell s 4 eternity Sem ST,  repent wen u commit a grave act like murder of a baby did u abort ur baby?yes? then you repent! hell s 4 eternity sem st,repent wen u commit grave act like murder baby u abort ur baby yes repent hell 4 eternity sem st
127,11097,Helping achieve repro. justice 1 step @ a time. #abfunds #love #compassion #abortionrights #nnaf #SemST,0,Helping achieve repro. justice 1 step @ a time. #abfunds #love #compassion #abortionrights #nnaf #SemST,Helping achieve repro. justice 1 step @ a time. #abfunds #love #compassion #abortionrights #nnaf #SemST,Helping achieve repro. justice 1 step @ a time. #abfunds #love #compassion #abortionrights #nnaf #SemST,Helping achieve repro. justice 1 step @ a time. abfunds love compassion abortionrights nnaf Sem ST,helping achieve repro. justice 1 step @ a time. abfunds love compassion abortionrights nnaf sem st,helping achieve repro justice 1 step time abfunds love compassion abortionrights nnaf sem st
128,11098,"@LifeSite Right, where are the pre-born women's rights? #allLivesMatter #equalRights #SemST",2,"@LifeSite Right, where are the pre-born women's rights? #allLivesMatter #equalRights #SemST","  Right, where are the pre-born women's rights? #allLivesMatter #equalRights #SemST","  Right, where are the pre-born women's rights? #allLivesMatter #equalRights #SemST","  Right, where are the pre-born women's rights? all Lives Matter equal Rights Sem ST","  right, where are the pre-born women's rights? all lives matter equal rights sem st",right pre born women rights lives matter equal rights sem st
129,11099,I will fight for the unborn! #SemST,2,I will fight for the unborn! #SemST,I will fight for the unborn! #SemST,I will fight for the unborn! #SemST,I will fight for the unborn! Sem ST,i will fight for the unborn! sem st,fight unborn sem st
130,11100,@nosilentsprings And an even worse place from which to make medical decisions FOR OTHER PEOPLE #mybodymychoice #notyours #notgovt #SemST,0,@nosilentsprings And an even worse place from which to make medical decisions FOR OTHER PEOPLE #mybodymychoice #notyours #notgovt #SemST,  And an even worse place from which to make medical decisions FOR OTHER PEOPLE #mybodymychoice #notyours #notgovt #SemST,  And an even worse place from which to make medical decisions FOR OTHER PEOPLE #mybodymychoice #notyours #notgovt #SemST,  And an even worse place from which to make medical decisions FOR OTHER PEOPLE mybodymychoice notyours notgovt Sem ST,  and an even worse place from which to make medical decisions for other people mybodymychoice notyours notgovt sem st,even worse place make medical decisions people mybodymychoice notyours notgovt sem st
131,11101,"#Fiona Bruce wants a government that forces women to have children, and then refuses to financially help them. #bodyautonomy #SemST",0,"#Fiona Bruce wants a government that forces women to have children, and then refuses to financially help them. #bodyautonomy #SemST","#Fiona Bruce wants a government that forces women to have children, and then refuses to financially help them. #bodyautonomy #SemST","#Fiona Bruce wants a government that forces women to have children, and then refuses to financially help them. #bodyautonomy #SemST","Fiona Bruce wants a government that forces women to have children, and then refuses to financially help them. bodyautonomy Sem ST","fiona bruce wants a government that forces women to have children, and then refuses to financially help them. bodyautonomy sem st",fiona bruce wants government forces women children refuses financially help bodyautonomy sem st
132,11102,@thejournal_ie sad this is what has to be done for women in need #SemST,1,@thejournal_ie sad this is what has to be done for women in need #SemST,  sad this is what has to be done for women in need #SemST,  sad this is what has to be done for women in need #SemST,  sad this is what has to be done for women in need Sem ST,  sad this is what has to be done for women in need sem st,sad done women need sem st
133,11103,Liberals say I need more tolerance. I say screw tolerating murder.                                #AbortionKills #ToleranceIsDeath #SemST,2,Liberals say I need more tolerance. I say screw tolerating murder.                                #AbortionKills #ToleranceIsDeath #SemST,Liberals say I need more tolerance. I say screw tolerating murder.                                #AbortionKills #ToleranceIsDeath #SemST,Liberals say I need more tolerance. I say screw tolerating murder.                                #AbortionKills #ToleranceIsDeath #SemST,Liberals say I need more tolerance. I say screw tolerating murder.                                Abortion Kills Tolerance Is Death Sem ST,liberals say i need more tolerance. i say screw tolerating murder.                                abortion kills tolerance is death sem st,liberals say need tolerance say screw tolerating murder abortion kills tolerance death sem st
134,11104,Just been having rather horrible discussion with @Tim_Hallan - reminder that we have a long way to go. #HumanRights #healthcare #SemST,1,Just been having rather horrible discussion with @Tim_Hallan - reminder that we have a long way to go. #HumanRights #healthcare #SemST,Just been having rather horrible discussion with   - reminder that we have a long way to go. #HumanRights #healthcare #SemST,Just been having rather horrible discussion with   - reminder that we have a long way to go. #HumanRights #healthcare #SemST,Just been having rather horrible discussion with   - reminder that we have a long way to go. Human Rights healthcare Sem ST,just been having rather horrible discussion with   - reminder that we have a long way to go. human rights healthcare sem st,rather horrible discussion reminder long way go human rights healthcare sem st
135,11105,@ProWomanChoice @laurawrpie @JaxLeSigh both r #human. 1e u abuse with misinformation (#women) n d other u kill by #baby #SemST,2,@ProWomanChoice @laurawrpie @JaxLeSigh both r #human. 1e u abuse with misinformation (#women) n d other u kill by #baby #SemST,      both r #human. 1e u abuse with misinformation (#women) n d other u kill by #baby #SemST,      both r #human. 1e u abuse with misinformation (#women) n d other u kill by #baby #SemST,      both r human 1e u abuse with misinformation (#women) n d other u kill by baby Sem ST,      both r human 1e u abuse with misinformation (#women) n d other u kill by baby sem st,r human 1e u abuse misinformation women n u kill baby sem st
136,11106,@BuhayIpaglaban @laurawrpie @JaxLeSigh Like I said I'm glad this medical procedure is around so that pregnant people stay healthy. #SemST,1,@BuhayIpaglaban @laurawrpie @JaxLeSigh Like I said I'm glad this medical procedure is around so that pregnant people stay healthy. #SemST,      Like I said I'm glad this medical procedure is around so that pregnant people stay healthy. #SemST,      Like I said I'm glad this medical procedure is around so that pregnant people stay healthy. #SemST,      Like I said I'm glad this medical procedure is around so that pregnant people stay healthy. Sem ST,      like i said i'm glad this medical procedure is around so that pregnant people stay healthy. sem st,like said glad medical procedure around pregnant people stay healthy sem st
